Codrecurso,URLNombreCast,Nombre,URLNombreBuscador,CodCategoria,IdRecursoCategoria,IDCATEGORIA,NombreLocalidad,Tipo,Especialidad,Path,ImgFichero,DescripZona,Distancia,GEORR_X,GEORR_Y,DIPLOMACOMPROMISO
"18","Eskisaroi","Eskisaroi","Restauracion","080502","7111","01010400","ELIZONDO","Pensión","","01\01\04\00\","18FotoTH1.jpg","Pirineos","","620452","4778000","NO"
"1439","Eskisaroi","Eskisaroi","Restauracion","081001","2328","02010000","ELIZONDO","Restaurantes","Casera o regional","02\01\00\00\","1439FotoTH1.jpg","Pirineos","","620452","4778000","NO"
"1091","Eskola Taberna","Eskola Taberna","Restauracion","081001","1980","02010000","ORBARA","Restaurantes","Casera o regional","02\01\00\00\","1091FotoTH1.jpg","Pirineos","","643400","4758584","NO"
"4309","Estación de Servicio Urbasa","Estación de Servicio Urbasa","Restauracion","081005","2718","02010000","OLAZTI/OLAZAGUTIA","Restaurantes","Casera o regional","02\01\00\00\","4309FotoTH1.jpg","Pirineos","","564048","4746869","NO"
"4431","Etayo","Etayo","Restauracion","081005","2731","02010000","MURIETA","Restaurantes","Casera o regional","02\01\00\00\","4431FotoTH1.jpg","Zona Media","","569284","4722945","NO"
"1676","Etxabe","Etxabe","Restauracion","081101                                            ","2565","02020000","BURLADA","Cafeterías","","","","Cuenca de Pamplona","","612991","4742302","NO"
"201","Etxeberri","Etxeberri","Restauracion","","2978","02040000","EUGI","Restaurantes","Casera o regional","01\01\03\00\","201FotoTH1.jpg","Pirineos","","621509","4759488","NO"
"5220","Etxeberri","Etxeberri","Restauracion","081001","2833","02010000","GOLDARATZ","Restaurantes","Casera o regional","02\01\00\00\","5220FotoTH1.jpg","Pirineos","","594990","4755912","NO"
"49","Etxeberria I","Etxeberria I","Restauracion","","2915","02040000","ARIZKUN","Restaurantes","Casera o regional","01\01\04\00\","49FotoTH1.jpg","Pirineos","","623199","4781261","NO"
"1303","Etxebertzekoborda","Etxebertzekoborda","Restauracion","081005","2192","02010000","LEKAROZ","Restaurantes","Casera o regional","02\01\00\00\","1303FotoTH1.jpg","Pirineos","","616898","4784525","NO"
"5568","Euntze","Euntze","Restauracion","                                                  ","2886","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","5568FotoTH1.jpg","Cuenca de Pamplona","","611854","4743097","NO"
"1061","Eurocam","Eurocam","Restauracion","081005","1950","02010000","TUDELA","Restaurantes","Casera o regional","02\01\00\00\","1061FotoTH1.JPG","La Ribera","","612661","4658362","NO"
"1","Europa","Europa","Restauracion","","2890","02040000","PAMPLONA","Restaurantes","De autor","01\01\01\00\","1FotoTH1.JPG","Cuenca de Pamplona","","611032","4741299","NO"
"1232","Europa","Europa","Restauracion","081005","2121","02010000","AZAGRA","Restaurantes","Casera o regional","02\01\00\00\","1232FotoTH1.jpg","La Ribera","","591012","4684457","NO"
"1391","Europa","Europa","Restauracion","081001","2280","02010000","MILAGRO","Restaurantes","Casera o regional","02\01\00\00\","1391FotoTH1.jpg","La Ribera","","602072","4677376","NO"
"6589","Europa","Europa","Restauracion","081004","6525","02010000","PAMPLONA","Restaurantes","Casera o regional, Innovadora","02\01\00\00\","6589FotoTH1.JPG","Cuenca de Pamplona","","611032","4741299","NO"
"1096","Euskalduna","Euskalduna","Restauracion","081005","1985","02010000","BERA","Restaurantes","","02\01\00\00\","1096FotoTH1.jpg","Pirineos","","606462","4792717","NO"
"1312","Euskalduna","Euskalduna","Restauracion","081005","2201","02010000","LEKUNBERRI","Restaurantes","Casera o regional","02\01\00\00\","1312FotoTH1.jpg","Pirineos","","590349","4761537","NO"
"5937","Eva III","Eva III","Restauracion","","5862","02030000","TUDELA","Bares de pinchos","","02\03\00\00\","5937FotoTH1.JPG","La Ribera","","615428","4657426","NO"
"888","Ezcaba","Ezcaba","Restauracion","","6479","02040000","EUSA","Restaurantes","","01\03\00\00\","888FotoTH1.jpg","Cuenca de Pamplona","","612466","4745901","NO"
"1230","Ezcabarte","Ezcabarte","Restauracion","081005","2119","02010000","ORICÁIN","Restaurantes","Casera o regional","02\01\00\00\","1230FotoTH1.jpg","Cuenca de Pamplona","","612536","4745000","NO"
"90","Ezequiel","Ezequiel","Restauracion","","6984","02040000","LOS ARCOS","Restaurantes","","01\01\03\00\","90FotoTH1.JPG","Zona Media","","566386","4713009","NO"
"1113","Ezquerro","Ezquerro","Restauracion","081005","2002","02010000","MENDAVIA","Restaurantes","Casera o regional","","","La Ribera","","565896","4699335","NO"
"3345","Fitero","Fitero","Restauracion","                                                  ","2626","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","3345FotoTH1.jpg","Cuenca de Pamplona","","611039","4741383","NO"
"1014","Florida","Florida","Restauracion","081005","1903","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1014FotoTH1.JPG","Cuenca de Pamplona","","611302","4740861","NO"
"5932","Florida","Florida","Restauracion","081005","5857","02010000","ESTELLA-LIZARRA","Restaurantes","Casera o regional, De tapas y raciones","02\01\00\00\","5932FotoTH1.JPG","Zona Media","","579324","4724885","NO"
"5974","Florida","Florida","Restauracion","","5899","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","5974FotoTH1.JPG","Zona Media","","579327","4724883","NO"
"125","Fonda Izarra","Fonda Izarra","Restauracion","","2947","02040000","ESTELLA-LIZARRA","Restaurantes","Casera o regional","01\01\04\00\","125FotoTH1.jpg","Zona Media","","579282","4724936","NO"
"1219","Fosters Hollywood","Fosters Hollywood","Restauracion","081005","2108","02010000","CORDOVILLA","Restaurantes","Internacional, Rápida","02\01\00\00\","1219FotoTH1.jpg","Cuenca de Pamplona","","611928","4737769","NO"
"5421","Fosters Hollywood","Fosters Hollywood","Restauracion","081001","2860","02010000","PAMPLONA","Restaurantes","Internacional, Rápida","02\01\00\00\","5421FotoTH1.JPG","Cuenca de Pamplona","","611061","4741077","NO"
"5990","Fray Diego","Fray Diego","Restauracion","","5915","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","5990FotoTH1.JPG","Zona Media","","579337","4724329","NO"
"1320","Galar","Galar","Restauracion","081005","2209","02010000","PAMPLONA","Restaurantes","Casera o regional","","","Cuenca de Pamplona","","610790","4739749","NO"
"1046","Galarza III","Galarza III","Restauracion","081005","1935","02010000","BARAIBAR","Restaurantes","","02\01\00\00\","1046FotoTH1.jpg","Pirineos","","587811","4760191","NO"
"1503","Galeria","Galeria","Restauracion","081005","2392","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1503FotoTH1.jpg","Cuenca de Pamplona","","607945","4743226","NO"
"1524","Galo","Galo","Restauracion","081002","2413","02010000","LERÍN","Restaurantes","Casera o regional","02\01\00\00\","1524FotoTH1.jpg","La Ribera","","584392","4703815","NO"
"1449","Galtzabarra","Galtzabarra","Restauracion","081002","2338","02010000","EZCÁROZ","Restaurantes","Casera o regional","02\01\00\00\","1449FotoTH1.jpg","Pirineos","","655463","4749927","NO"
"1036","Gambarte","Gambarte","Restauracion","081005","1925","02010000","OLITE","Restaurantes","","02\01\00\00\","1036FotoTH1.jpg","Zona Media","","610803","4704030","NO"
"1734","Gambrinus","Gambrinus","Restauracion","081101                                            ","2623","02020000","VIANA","Cafeterías","","","","Zona Media","","549670","4702906","NO"
"1041","García","García","Restauracion","081005","1930","02010000","MURCHANTE","Restaurantes","Casera o regional","02\01\00\00\","1041FotoTH1.JPG","La Ribera","","611189","4654001","NO"
"149","García Ramírez","García Ramírez","Restauracion","","2957","02040000","OLITE","Restaurantes","Casera o regional","01\01\01\00\","149FotoTH1.jpg","Zona Media","","610871","4704075","NO"
"6643","Gares","Gares","Restauracion","081002","6684","02010000","PUENTE LA REINA","Restaurantes","Casera o regional","02\01\00\00\","6643FotoTH1.JPG","Zona Media","","597318","4725012","NO"
"1137","Garmendi","Garmendi","Restauracion","081005","2026","02010000","FALCES","Restaurantes","","02\01\00\00\","1137FotoTH1.jpg","La Ribera","","599222","4693602","NO"
"1304","Garralda","Garralda","Restauracion","081005","2193","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1304FotoTH1.jpg","Cuenca de Pamplona","","609316","4741003","NO"
"4669","Garralda","Garralda","Restauracion","                                                  ","2760","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4669FotoTH1.jpg","Cuenca de Pamplona","","609321","4741010","NO"
"1287","Garrick","Garrick","Restauracion","081005","2176","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1287FotoTH1.jpg","Cuenca de Pamplona","","610071","4740087","NO"
"210","Gau-Txori","Gau-Txori","Restauracion","","2981","02040000","SAIGOTS","Restaurantes","Casera o regional","01\01\03\00\","210FotoTH1.jpg","Pirineos","","622143","4754937","NO"
"3348","Gaucho","Gaucho","Restauracion","                                                  ","2629","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","3348FotoTH1.jpg","Cuenca de Pamplona","","611029","4741311","NO"
"6000","Gavia","Gavia","Restauracion","","5928","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","6000FotoTH1.JPG","Zona Media","","579379","4724565","NO"
"1684","Gayarre-2","Gayarre-2","Restauracion","081101                                            ","2573","02020000","TUDELA","Cafeterías","","","","La Ribera","","615179","4657673","NO"
"4925","Gazolaz","Gazolaz","Restauracion","081005","2815","02010000","OBANOS","Restaurantes","Casera o regional","02\01\00\00\","4925FotoTH1.jpg","Zona Media","","599397","4726124","NO"
"5976","George","George","Restauracion","","5901","02030000","ESTELLA-LIZARRA","Bares de pinchos","","","","Zona Media","","579264","4724770","NO"
"1542","Getzenea","Getzenea","Restauracion","081005","2431","02010000","SALINAS DE PAMPLONA","Restaurantes","Casera o regional","","","Cuenca de Pamplona","","610479","4734358","NO"
"1182","Goal","Goal","Restauracion","081005","2071","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1182FotoTH1.jpg","Cuenca de Pamplona","","610571","4741572","NO"
